F1,nobail_no,F3,F4,prefix,F5
931,1001001931,6,4,100,5
932,1001001932,6,4,100,5
933,1001001933,6,4,100,5
934,1001001934,6,4,100,5
935,1001001935,6,4,100,5
936,1001001936,6,4,100,5
937,1001001937,6,4,100,5
938,1001001938,6,4,100,5
939,1001001939,6,4,100,5
940,1001001940,6,4,100,5
941,1001001941,6,4,100,5
942,1001001942,6,4,100,5
943,1001001943,6,4,100,5
944,1001001944,6,4,100,5
945,1001001945,6,4,100,5
946,1001001946,6,4,100,5
947,1001001947,6,4,100,5
948,1001001948,6,4,100,5
949,1001001949,6,4,100,5
950,1001001950,6,4,100,5
951,1001001951,6,4,100,5
952,1001001952,6,4,100,5
953,1001001953,6,4,100,5
954,1001001954,6,4,100,5
955,1001001955,6,4,100,5
956,1001001956,6,4,100,5
957,1001001957,6,4,100,5
958,1001001958,6,4,100,5
959,1001001959,6,4,100,5
960,1001001960,6,4,100,5
961,1001001961,6,4,100,5
962,1001001962,6,4,100,5
963,1001001963,6,4,100,5
964,1001001964,6,4,100,5
965,1001001965,6,4,100,5
966,1001001966,6,4,100,5
967,1001001967,6,4,100,5
968,1001001968,6,4,100,5
969,1001001969,6,4,100,5
970,1001001970,6,4,100,5
971,1001001971,6,4,100,5
972,1001001972,6,4,100,5
973,1001001973,6,4,100,5
974,1001001974,6,4,100,5
975,1001001975,6,4,100,5
976,1001001976,6,4,100,5
977,1001001977,6,4,100,5
978,1001001978,6,4,100,5
979,1001001979,6,4,100,5
980,1001001980,6,4,100,5
981,1001001981,6,4,100,5
982,1001001982,6,4,100,5
983,1001001983,6,4,100,5
984,1001001984,6,4,100,5
985,1001001985,6,4,100,5
986,1001001986,6,4,100,5
987,1001001987,6,4,100,5
988,1001001988,6,4,100,5
989,1001001989,6,4,100,5
990,1001001990,6,4,100,5
991,1001001991,6,4,100,5
992,1001001992,6,4,100,5
993,1001001993,6,4,100,5
994,1001001994,6,4,100,5
995,1001001995,6,4,100,5
996,1001001996,6,4,100,5
997,1001001997,6,4,100,5
998,1001001998,6,4,100,5
999,1001001999,6,4,100,5
1000,1001002000,6,4,100,5
1001,1001002001,6,4,100,5
1002,1001002002,6,4,100,5
1003,1001002003,6,4,100,5
1004,1001002004,6,4,100,5
1005,1001002005,6,4,100,5
1006,1001002006,6,4,100,5
1007,1001002007,6,4,100,5
1008,1001002008,6,4,100,5
1009,1001002009,6,4,100,5
1010,1001002010,6,4,100,5
1011,1001002011,6,4,100,5
1012,1001002012,6,4,100,5
1013,1001002013,6,4,100,5
1014,1001002014,6,4,100,5
1015,1001002015,6,4,100,5
1016,1001002016,6,4,100,5
1017,1001002017,6,4,100,5
1018,1001002018,6,4,100,5
1019,1001002019,6,4,100,5
1020,1001002020,6,4,100,5
1021,1001002021,6,4,100,5
1022,1001002022,6,4,100,5
1023,1001002023,6,4,100,5
1024,1001002024,6,4,100,5
1025,1001002025,6,4,100,5
1026,1001002026,6,4,100,5
1027,1001002027,6,4,100,5
1028,1001002028,6,4,100,5
1029,1001002029,6,4,100,5
1030,1001002030,6,4,100,5
1031,1001002031,6,4,100,5
1032,1001002032,6,4,100,5
1033,1001002033,6,4,100,5
1034,1001002034,6,4,100,5
1035,1001002035,6,4,100,5
1036,1001002036,6,4,100,5
1037,1001002037,6,4,100,5
1038,1001002038,6,4,100,5
1039,1001002039,6,4,100,5
1040,1001002040,6,4,100,5
1041,1001002041,6,4,100,5
1042,1001002042,6,4,100,5
1043,1001002043,6,4,100,5
1044,1001002044,6,4,100,5
1045,1001002045,6,4,100,5
1046,1001002046,6,4,100,5
1047,1001002047,6,4,100,5
1048,1001002048,6,4,100,5
1049,1001002049,6,4,100,5
1050,1001002050,6,4,100,5
1051,1001002051,6,4,100,5
1052,1001002052,6,4,100,5
1053,1001002053,6,4,100,5
1054,1001002054,6,4,100,5
1055,1001002055,6,4,100,5
1056,1001002056,6,4,100,5
1057,1001002057,6,4,100,5
1058,1001002058,6,4,100,5
1059,1001002059,6,4,100,5
1060,1001002060,6,4,100,5
1061,1001002061,6,4,100,5
1062,1001002062,6,4,100,5
1063,1001002063,6,4,100,5
1064,1001002064,6,4,100,5
1065,1001002065,6,4,100,5
1066,1001002066,6,4,100,5
1067,1001002067,6,4,100,5
1068,1001002068,6,4,100,5
1069,1001002069,6,4,100,5
1070,1001002070,6,4,100,5
1071,1001002071,6,4,100,5
1072,1001002072,6,4,100,5
1073,1001002073,6,4,100,5
1074,1001002074,6,4,100,5
1075,1001002075,6,4,100,5
1076,1001002076,6,4,100,5
1077,1001002077,6,4,100,5
1078,1001002078,6,4,100,5
1079,1001002079,6,4,100,5
1080,1001002080,6,4,100,5
1081,1001002081,6,4,100,5
1082,1001002082,6,4,100,5
1083,1001002083,6,4,100,5
1084,1001002084,6,4,100,5
1085,1001002085,6,4,100,5
1086,1001002086,6,4,100,5
1087,1001002087,6,4,100,5
1088,1001002088,6,4,100,5
1089,1001002089,6,4,100,5
1090,1001002090,6,4,100,5
1091,1001002091,6,4,100,5
1092,1001002092,6,4,100,5
1093,1001002093,6,4,100,5
1094,1001002094,6,4,100,5
1095,1001002095,6,4,100,5
1096,1001002096,6,4,100,5
1097,1001002097,6,4,100,5
1098,1001002098,6,4,100,5
1099,1001002099,6,4,100,5
1100,1001002100,6,4,100,5
1101,1001002101,6,4,100,5
1102,1001002102,6,4,100,5
1103,1001002103,6,4,100,5
1104,1001002104,6,4,100,5
1105,1001002105,6,4,100,5
1106,1001002106,6,4,100,5
1107,1001002107,6,4,100,5
1108,1001002108,6,4,100,5
1109,1001002109,6,4,100,5
1110,1001002110,6,4,100,5
1111,1001002111,6,4,100,5
1112,1001002112,6,4,100,5
1113,1001002113,6,4,100,5
1114,1001002114,6,4,100,5
1115,1001002115,6,4,100,5
1116,1001002116,6,4,100,5
1117,1001002117,6,4,100,5
1118,1001002118,6,4,100,5
1119,1001002119,6,4,100,5
1120,1001002120,6,4,100,5
1121,1001002121,6,4,100,5
1122,1001002122,6,4,100,5
1123,1001002123,6,4,100,5
1124,1001002124,6,4,100,5
1125,1001002125,6,4,100,5
1126,1001002126,6,4,100,5
1127,1001002127,6,4,100,5
1128,1001002128,6,4,100,5
1129,1001002129,6,4,100,5
1130,1001002130,6,4,100,5
1131,1001002131,6,4,100,5
1132,1001002132,6,4,100,5
1133,1001002133,6,4,100,5
1134,1001002134,6,4,100,5
1135,1001002135,6,4,100,5
1136,1001002136,6,4,100,5
1137,1001002137,6,4,100,5
1138,1001002138,6,4,100,5
1139,1001002139,6,4,100,5
1140,1001002140,6,4,100,5
1141,1001002141,6,4,100,5
1142,1001002142,6,4,100,5
1143,1001002143,6,4,100,5
1144,1001002144,6,4,100,5
1145,1001002145,6,4,100,5
1146,1001002146,6,4,100,5
1147,1001002147,6,4,100,5
1148,1001002148,6,4,100,5
1149,1001002149,6,4,100,5
1150,1001002150,6,4,100,5
1151,1001002151,6,4,100,5
1152,1001002152,6,4,100,5
1153,1001002153,6,4,100,5
1154,1001002154,6,4,100,5
1155,1001002155,6,4,100,5
1156,1001002156,6,4,100,5
1157,1001002157,6,4,100,5
1158,1001002158,6,4,100,5
1159,1001002159,6,4,100,5
1160,1001002160,6,4,100,5
1161,1001002161,6,4,100,5
1162,1001002162,6,4,100,5
1163,1001002163,6,4,100,5
1164,1001002164,6,4,100,5
1165,1001002165,6,4,100,5
1166,1001002166,6,4,100,5
1167,1001002167,6,4,100,5
1168,1001002168,6,4,100,5
1169,1001002169,6,4,100,5
1170,1001002170,6,4,100,5
1171,1001002171,6,4,100,5
1172,1001002172,6,4,100,5
1173,1001002173,6,4,100,5
1174,1001002174,6,4,100,5
1175,1001002175,6,4,100,5
1176,1001002176,6,4,100,5
1177,1001002177,6,4,100,5
1178,1001002178,6,4,100,5
1179,1001002179,6,4,100,5
1180,1001002180,6,4,100,5
1181,1001002181,6,4,100,5
1182,1001002182,6,4,100,5
1183,1001002183,6,4,100,5
1184,1001002184,6,4,100,5
1185,1001002185,6,4,100,5
1186,1001002186,6,4,100,5
1187,1001002187,6,4,100,5
1188,1001002188,6,4,100,5
1189,1001002189,6,4,100,5
1190,1001002190,6,4,100,5
1191,1001002191,6,4,100,5
1192,1001002192,6,4,100,5
1193,1001002193,6,4,100,5
1194,1001002194,6,4,100,5
1195,1001002195,6,4,100,5
1196,1001002196,6,4,100,5
1197,1001002197,6,4,100,5
1198,1001002198,6,4,100,5
1199,1001002199,6,4,100,5
1200,1001002200,6,4,100,5
1201,1001002201,6,4,100,5
1202,1001002202,6,4,100,5
1203,1001002203,6,4,100,5
1204,1001002204,6,4,100,5
1205,1001002205,6,4,100,5
1206,1001002206,6,4,100,5
1207,1001002207,6,4,100,5
1208,1001002208,6,4,100,5
1209,1001002209,6,4,100,5
1210,1001002210,6,4,100,5
1211,1001002211,6,4,100,5
1212,1001002212,6,4,100,5
1213,1001002213,6,4,100,5
1214,1001002214,6,4,100,5
1215,1001002215,6,4,100,5
1216,1001002216,6,4,100,5
1217,1001002217,6,4,100,5
1218,1001002218,6,4,100,5
1219,1001002219,6,4,100,5
1220,1001002220,6,4,100,5
1221,1001002221,6,4,100,5
1222,1001002222,6,4,100,5
1223,1001002223,6,4,100,5
1224,1001002224,6,4,100,5
1225,1001002225,6,4,100,5
1226,1001002226,6,4,100,5
1227,1001002227,6,4,100,5
1228,1001002228,6,4,100,5
1229,1001002229,6,4,100,5
1230,1001002230,6,4,100,5
1231,1001002231,6,4,100,5
1232,1001002232,6,4,100,5
1233,1001002233,6,4,100,5
1234,1001002234,6,4,100,5
1235,1001002235,6,4,100,5
1236,1001002236,6,4,100,5
1237,1001002237,6,4,100,5
1238,1001002238,6,4,100,5
1239,1001002239,6,4,100,5
1240,1001002240,6,4,100,5
1241,1001002241,6,4,100,5
1242,1001002242,6,4,100,5
1243,1001002243,6,4,100,5
1244,1001002244,6,4,100,5
1245,1001002245,6,4,100,5
1246,1001002246,6,4,100,5
1247,1001002247,6,4,100,5
1248,1001002248,6,4,100,5
1249,1001002249,6,4,100,5
1250,1001002250,6,4,100,5
1251,1001002251,6,4,100,5
1252,1001002252,6,4,100,5
1253,1001002253,6,4,100,5
1254,1001002254,6,4,100,5
1255,1001002255,6,4,100,5
1256,1001002256,6,4,100,5
1257,1001002257,6,4,100,5
1258,1001002258,6,4,100,5
1259,1001002259,6,4,100,5
1260,1001002260,6,4,100,5
1261,1001002261,6,4,100,5
1262,1001002262,6,4,100,5
1263,1001002263,6,4,100,5
1264,1001002264,6,4,100,5
1265,1001002265,6,4,100,5
1266,1001002266,6,4,100,5
1267,1001002267,6,4,100,5
1268,1001002268,6,4,100,5
1269,1001002269,6,4,100,5
1270,1001002270,6,4,100,5
1271,1001002271,6,4,100,5
1272,1001002272,6,4,100,5
1273,1001002273,6,4,100,5
1274,1001002274,6,4,100,5
1275,1001002275,6,4,100,5
1276,1001002276,6,4,100,5
1277,1001002277,6,4,100,5
1278,1001002278,6,4,100,5
1279,1001002279,6,4,100,5
1280,1001002280,6,4,100,5
1281,1001002281,6,4,100,5
1282,1001002282,6,4,100,5
1283,1001002283,6,4,100,5
1284,1001002284,6,4,100,5
1285,1001002285,6,4,100,5
1286,1001002286,6,4,100,5
1287,1001002287,6,4,100,5
1288,1001002288,6,4,100,5
1289,1001002289,6,4,100,5
1290,1001002290,6,4,100,5
1291,1001002291,6,4,100,5
1292,1001002292,6,4,100,5
1293,1001002293,6,4,100,5
1294,1001002294,6,4,100,5
1295,1001002295,6,4,100,5
1296,1001002296,6,4,100,5
1297,1001002297,6,4,100,5
1298,1001002298,6,4,100,5
1299,1001002299,6,4,100,5
1300,1001002300,6,4,100,5
1301,1001002301,6,4,100,5
1302,1001002302,6,4,100,5
1303,1001002303,6,4,100,5
1304,1001002304,6,4,100,5
1305,1001002305,6,4,100,5
1306,1001002306,6,4,100,5
1307,1001002307,6,4,100,5
1308,1001002308,6,4,100,5
1309,1001002309,6,4,100,5
1310,1001002310,6,4,100,5
1311,1001002311,6,4,100,5
1312,1001002312,6,4,100,5
1313,1001002313,6,4,100,5
1314,1001002314,6,4,100,5
1315,1001002315,6,4,100,5
1316,1001002316,6,4,100,5
1317,1001002317,6,4,100,5
1318,1001002318,6,4,100,5
1319,1001002319,6,4,100,5
1320,1001002320,6,4,100,5
1321,1001002321,6,4,100,5
1322,1001002322,6,4,100,5
1323,1001002323,6,4,100,5
1324,1001002324,6,4,100,5
1325,1001002325,6,4,100,5
1326,1001002326,6,4,100,5
1327,1001002327,6,4,100,5
1328,1001002328,6,4,100,5
1329,1001002329,6,4,100,5
1330,1001002330,6,4,100,5
1331,1001002331,6,4,100,5
1332,1001002332,6,4,100,5
1333,1001002333,6,4,100,5
1334,1001002334,6,4,100,5
1335,1001002335,6,4,100,5
1336,1001002336,6,4,100,5
1337,1001002337,6,4,100,5
1338,1001002338,6,4,100,5
1339,1001002339,6,4,100,5
1340,1001002340,6,4,100,5
1341,1001002341,6,4,100,5
1342,1001002342,6,4,100,5
1343,1001002343,6,4,100,5
1344,1001002344,6,4,100,5
1345,1001002345,6,4,100,5
1346,1001002346,6,4,100,5
1347,1001002347,6,4,100,5
1348,1001002348,6,4,100,5
1349,1001002349,6,4,100,5
1350,1001002350,6,4,100,5
1351,1001002351,6,4,100,5
1352,1001002352,6,4,100,5
1353,1001002353,6,4,100,5
1354,1001002354,6,4,100,5
1355,1001002355,6,4,100,5
1356,1001002356,6,4,100,5
1357,1001002357,6,4,100,5
1358,1001002358,6,4,100,5
1359,1001002359,6,4,100,5
1360,1001002360,6,4,100,5
1361,1001002361,6,4,100,5
1362,1001002362,6,4,100,5
1363,1001002363,6,4,100,5
1364,1001002364,6,4,100,5
1365,1001002365,6,4,100,5
1366,1001002366,6,4,100,5
1367,1001002367,6,4,100,5
1368,1001002368,6,4,100,5
1369,1001002369,6,4,100,5
1370,1001002370,6,4,100,5
1371,1001002371,6,4,100,5
1372,1001002372,6,4,100,5
1373,1001002373,6,4,100,5
1374,1001002374,6,4,100,5
1375,1001002375,6,4,100,5
1376,1001002376,6,4,100,5
1377,1001002377,6,4,100,5
1378,1001002378,6,4,100,5
1379,1001002379,6,4,100,5
1380,1001002380,6,4,100,5
1381,1001002381,6,4,100,5
1382,1001002382,6,4,100,5
1383,1001002383,6,4,100,5
1384,1001002384,6,4,100,5
1385,1001002385,6,4,100,5
1386,1001002386,6,4,100,5
1387,1001002387,6,4,100,5
1388,1001002388,6,4,100,5
1389,1001002389,6,4,100,5
1390,1001002390,6,4,100,5
1391,1001002391,6,4,100,5
1392,1001002392,6,4,100,5
1393,1001002393,6,4,100,5
1394,1001002394,6,4,100,5
1395,1001002395,6,4,100,5
1396,1001002396,6,4,100,5
1397,1001002397,6,4,100,5
1398,1001002398,6,4,100,5
1399,1001002399,6,4,100,5
1400,1001002400,6,4,100,5
1401,1001002401,6,4,100,5
1402,1001002402,6,4,100,5
1403,1001002403,6,4,100,5
1404,1001002404,6,4,100,5
1405,1001002405,6,4,100,5
1406,1001002406,6,4,100,5
1407,1001002407,6,4,100,5
1408,1001002408,6,4,100,5
1409,1001002409,6,4,100,5
1410,1001002410,6,4,100,5
1411,1001002411,6,4,100,5
1412,1001002412,6,4,100,5
1413,1001002413,6,4,100,5
1414,1001002414,6,4,100,5
1415,1001002415,6,4,100,5
1416,1001002416,6,4,100,5
1417,1001002417,6,4,100,5
1418,1001002418,6,4,100,5
1419,1001002419,6,4,100,5
1420,1001002420,6,4,100,5
1421,1001002421,6,4,100,5
1422,1001002422,6,4,100,5
1423,1001002423,6,4,100,5
1424,1001002424,6,4,100,5
1425,1001002425,6,4,100,5
1426,1001002426,6,4,100,5
1427,1001002427,6,4,100,5
1428,1001002428,6,4,100,5
1429,1001002429,6,4,100,5
1430,1001002430,6,4,100,5
1431,1001002431,6,4,100,5
1432,1001002432,6,4,100,5
1433,1001002433,6,4,100,5
1434,1001002434,6,4,100,5
1435,1001002435,6,4,100,5
1436,1001002436,6,4,100,5
1437,1001002437,6,4,100,5
1438,1001002438,6,4,100,5
1439,1001002439,6,4,100,5
1440,1001002440,6,4,100,5
1441,1001002441,6,4,100,5
1442,1001002442,6,4,100,5
1443,1001002443,6,4,100,5
1444,1001002444,6,4,100,5
1445,1001002445,6,4,100,5
1446,1001002446,6,4,100,5
1447,1001002447,6,4,100,5
1448,1001002448,6,4,100,5
1449,1001002449,6,4,100,5
1450,1001002450,6,4,100,5
1451,1001002451,6,4,100,5
1452,1001002452,6,4,100,5
1453,1001002453,6,4,100,5
1454,1001002454,6,4,100,5
1455,1001002455,6,4,100,5
1456,1001002456,6,4,100,5
1457,1001002457,6,4,100,5
1458,1001002458,6,4,100,5
1459,1001002459,6,4,100,5
1460,1001002460,6,4,100,5
1461,1001002461,6,4,100,5
1462,1001002462,6,4,100,5
1463,1001002463,6,4,100,5
1464,1001002464,6,4,100,5
1465,1001002465,6,4,100,5
1466,1001002466,6,4,100,5
1467,1001002467,6,4,100,5
1468,1001002468,6,4,100,5
1469,1001002469,6,4,100,5
1470,1001002470,6,4,100,5
1471,1001002471,6,4,100,5
1472,1001002472,6,4,100,5
1473,1001002473,6,4,100,5
1474,1001002474,6,4,100,5
1475,1001002475,6,4,100,5
1476,1001002476,6,4,100,5
1477,1001002477,6,4,100,5
1478,1001002478,6,4,100,5
1479,1001002479,6,4,100,5
1480,1001002480,6,4,100,5
1481,1001002481,6,4,100,5
1482,1001002482,6,4,100,5
1483,1001002483,6,4,100,5
1484,1001002484,6,4,100,5
1485,1001002485,6,4,100,5
1486,1001002486,6,4,100,5
1487,1001002487,6,4,100,5
1488,1001002488,6,4,100,5
1489,1001002489,6,4,100,5
1490,1001002490,6,4,100,5
1491,1001002491,6,4,100,5
1492,1001002492,6,4,100,5
1493,1001002493,6,4,100,5
1494,1001002494,6,4,100,5
1495,1001002495,6,4,100,5
1496,1001002496,6,4,100,5
1497,1001002497,6,4,100,5
1498,1001002498,6,4,100,5
1499,1001002499,6,4,100,5
1500,1001002500,6,4,100,5
1501,1001002501,6,4,100,5
1502,1001002502,6,4,100,5
1503,1001002503,6,4,100,5
1504,1001002504,6,4,100,5
1505,1001002505,6,4,100,5
1506,1001002506,6,4,100,5
1507,1001002507,6,4,100,5
1508,1001002508,6,4,100,5
1509,1001002509,6,4,100,5
1510,1001002510,6,4,100,5
1511,1001002511,6,4,100,5
1512,1001002512,6,4,100,5
1513,1001002513,6,4,100,5
1514,1001002514,6,4,100,5
1515,1001002515,6,4,100,5
1516,1001002516,6,4,100,5
1517,1001002517,6,4,100,5
1518,1001002518,6,4,100,5
1519,1001002519,6,4,100,5
1520,1001002520,6,4,100,5
1521,1001002521,6,4,100,5
1522,1001002522,6,4,100,5
1523,1001002523,6,4,100,5
1524,1001002524,6,4,100,5
1525,1001002525,6,4,100,5
1526,1001002526,6,4,100,5
1527,1001002527,6,4,100,5
1528,1001002528,6,4,100,5
1529,1001002529,6,4,100,5
1530,1001002530,6,4,100,5
1531,1001002531,6,4,100,5
1532,1001002532,6,4,100,5
1533,1001002533,6,4,100,5
1534,1001002534,6,4,100,5
1535,1001002535,6,4,100,5
1536,1001002536,6,4,100,5
1537,1001002537,6,4,100,5
1538,1001002538,6,4,100,5
1539,1001002539,6,4,100,5
1540,1001002540,6,4,100,5
1541,1001002541,6,4,100,5
1542,1001002542,6,4,100,5
1543,1001002543,6,4,100,5
1544,1001002544,6,4,100,5
1545,1001002545,6,4,100,5
1546,1001002546,6,4,100,5
1547,1001002547,6,4,100,5
1548,1001002548,6,4,100,5
1549,1001002549,6,4,100,5
1550,1001002550,6,4,100,5
1551,1001002551,6,4,100,5
1552,1001002552,6,4,100,5
1553,1001002553,6,4,100,5
1554,1001002554,6,4,100,5
1555,1001002555,6,4,100,5
1556,1001002556,6,4,100,5
1557,1001002557,6,4,100,5
1558,1001002558,6,4,100,5
1559,1001002559,6,4,100,5
1560,1001002560,6,4,100,5
1561,1001002561,6,4,100,5
1562,1001002562,6,4,100,5
1563,1001002563,6,4,100,5
1564,1001002564,6,4,100,5
1565,1001002565,6,4,100,5
1566,1001002566,6,4,100,5
1567,1001002567,6,4,100,5
1568,1001002568,6,4,100,5
1569,1001002569,6,4,100,5
1570,1001002570,6,4,100,5
1571,1001002571,6,4,100,5
1572,1001002572,6,4,100,5
1573,1001002573,6,4,100,5
1574,1001002574,6,4,100,5
1575,1001002575,6,4,100,5
1576,1001002576,6,4,100,5
1577,1001002577,6,4,100,5
1578,1001002578,6,4,100,5
1579,1001002579,6,4,100,5
1580,1001002580,6,4,100,5
1581,1001002581,6,4,100,5
1582,1001002582,6,4,100,5
1583,1001002583,6,4,100,5
1584,1001002584,6,4,100,5
1585,1001002585,6,4,100,5
1586,1001002586,6,4,100,5
1587,1001002587,6,4,100,5
1588,1001002588,6,4,100,5
1589,1001002589,6,4,100,5
1590,1001002590,6,4,100,5
1591,1001002591,6,4,100,5
1592,1001002592,6,4,100,5
1593,1001002593,6,4,100,5
1594,1001002594,6,4,100,5
1595,1001002595,6,4,100,5
1596,1001002596,6,4,100,5
1597,1001002597,6,4,100,5
1598,1001002598,6,4,100,5
1599,1001002599,6,4,100,5
1600,1001002600,6,4,100,5
1601,1001002601,6,4,100,5
1602,1001002602,6,4,100,5
1603,1001002603,6,4,100,5
1604,1001002604,6,4,100,5
1605,1001002605,6,4,100,5
1606,1001002606,6,4,100,5
1607,1001002607,6,4,100,5
1608,1001002608,6,4,100,5
1609,1001002609,6,4,100,5
1610,1001002610,6,4,100,5
1611,1001002611,6,4,100,5
1612,1001002612,6,4,100,5
1613,1001002613,6,4,100,5
1614,1001002614,6,4,100,5
1615,1001002615,6,4,100,5
1616,1001002616,6,4,100,5
1617,1001002617,6,4,100,5
1618,1001002618,6,4,100,5
1619,1001002619,6,4,100,5
1620,1001002620,6,4,100,5
1621,1001002621,6,4,100,5
1622,1001002622,6,4,100,5
1623,1001002623,6,4,100,5
1624,1001002624,6,4,100,5
1625,1001002625,6,4,100,5
1626,1001002626,6,4,100,5
1627,1001002627,6,4,100,5
1628,1001002628,6,4,100,5
1629,1001002629,6,4,100,5
1630,1001002630,6,4,100,5
1631,1001002631,6,4,100,5
1632,1001002632,6,4,100,5
1633,1001002633,6,4,100,5
1634,1001002634,6,4,100,5
1635,1001002635,6,4,100,5
1636,1001002636,6,4,100,5
1637,1001002637,6,4,100,5
1638,1001002638,6,4,100,5
1639,1001002639,6,4,100,5
1640,1001002640,6,4,100,5
1641,1001002641,6,4,100,5
1642,1001002642,6,4,100,5
1643,1001002643,6,4,100,5
1644,1001002644,6,4,100,5
1645,1001002645,6,4,100,5
1646,1001002646,6,4,100,5
1647,1001002647,6,4,100,5
1648,1001002648,6,4,100,5
1649,1001002649,6,4,100,5
1650,1001002650,6,4,100,5
1651,1001002651,6,4,100,5
1652,1001002652,6,4,100,5
1653,1001002653,6,4,100,5
1654,1001002654,6,4,100,5
1655,1001002655,6,4,100,5
1656,1001002656,6,4,100,5
1657,1001002657,6,4,100,5
1658,1001002658,6,4,100,5
1659,1001002659,6,4,100,5
1660,1001002660,6,4,100,5
1661,1001002661,6,4,100,5
1662,1001002662,6,4,100,5
1663,1001002663,6,4,100,5
1664,1001002664,6,4,100,5
1665,1001002665,6,4,100,5
1666,1001002666,6,4,100,5
1667,1001002667,6,4,100,5
1668,1001002668,6,4,100,5
1669,1001002669,6,4,100,5
1670,1001002670,6,4,100,5
1671,1001002671,6,4,100,5
1672,1001002672,6,4,100,5
1673,1001002673,6,4,100,5
1674,1001002674,6,4,100,5
1675,1001002675,6,4,100,5
1676,1001002676,6,4,100,5
1677,1001002677,6,4,100,5
1678,1001002678,6,4,100,5
1679,1001002679,6,4,100,5
1680,1001002680,6,4,100,5
1681,1001002681,6,4,100,5
1682,1001002682,6,4,100,5
1683,1001002683,6,4,100,5
1684,1001002684,6,4,100,5
1685,1001002685,6,4,100,5
1686,1001002686,6,4,100,5
1687,1001002687,6,4,100,5
1688,1001002688,6,4,100,5
1689,1001002689,6,4,100,5
1690,1001002690,6,4,100,5
1691,1001002691,6,4,100,5
1692,1001002692,6,4,100,5
1693,1001002693,6,4,100,5
1694,1001002694,6,4,100,5
1695,1001002695,6,4,100,5
1696,1001002696,6,4,100,5
1697,1001002697,6,4,100,5
1698,1001002698,6,4,100,5
1699,1001002699,6,4,100,5
1700,1001002700,6,4,100,5
1701,1001002701,6,4,100,5
1702,1001002702,6,4,100,5
1703,1001002703,6,4,100,5
1704,1001002704,6,4,100,5
1705,1001002705,6,4,100,5
1706,1001002706,6,4,100,5
1707,1001002707,6,4,100,5
1708,1001002708,6,4,100,5
1709,1001002709,6,4,100,5
1710,1001002710,6,4,100,5
1711,1001002711,6,4,100,5
1712,1001002712,6,4,100,5
1713,1001002713,6,4,100,5
1714,1001002714,6,4,100,5
1715,1001002715,6,4,100,5
1716,1001002716,6,4,100,5
1717,1001002717,6,4,100,5
1718,1001002718,6,4,100,5
1719,1001002719,6,4,100,5
1720,1001002720,6,4,100,5
1721,1001002721,6,4,100,5
1722,1001002722,6,4,100,5
1723,1001002723,6,4,100,5
1724,1001002724,6,4,100,5
1725,1001002725,6,4,100,5
1726,1001002726,6,4,100,5
1727,1001002727,6,4,100,5
1728,1001002728,6,4,100,5
1729,1001002729,6,4,100,5
1730,1001002730,6,4,100,5
1731,1001002731,6,4,100,5
1732,1001002732,6,4,100,5
1733,1001002733,6,4,100,5
1734,1001002734,6,4,100,5
1735,1001002735,6,4,100,5
1736,1001002736,6,4,100,5
1737,1001002737,6,4,100,5
1738,1001002738,6,4,100,5
1739,1001002739,6,4,100,5
1740,1001002740,6,4,100,5
1741,1001002741,6,4,100,5
1742,1001002742,6,4,100,5
1743,1001002743,6,4,100,5
1744,1001002744,6,4,100,5
1745,1001002745,6,4,100,5
1746,1001002746,6,4,100,5
1747,1001002747,6,4,100,5
1748,1001002748,6,4,100,5
1749,1001002749,6,4,100,5
1750,1001002750,6,4,100,5
1751,1001002751,6,4,100,5
1752,1001002752,6,4,100,5
1753,1001002753,6,4,100,5
1754,1001002754,6,4,100,5
1755,1001002755,6,4,100,5
1756,1001002756,6,4,100,5
1757,1001002757,6,4,100,5
1758,1001002758,6,4,100,5
1759,1001002759,6,4,100,5
1760,1001002760,6,4,100,5
1761,1001002761,6,4,100,5
1762,1001002762,6,4,100,5
1763,1001002763,6,4,100,5
1764,1001002764,6,4,100,5
1765,1001002765,6,4,100,5
1766,1001002766,6,4,100,5
1767,1001002767,6,4,100,5
1768,1001002768,6,4,100,5
1769,1001002769,6,4,100,5
1770,1001002770,6,4,100,5
1771,1001002771,6,4,100,5
1772,1001002772,6,4,100,5
1773,1001002773,6,4,100,5
